,Unnamed: 0,count,hate_speech,offensive_language,neither,class,text,has_toxicity,clean_text
163,3640,3,0,3,0,1,@JAYREIDOFFICIAL I want it to be somewhat of a collage .. Money jewels cartiers etc .. Jus little shit to let niccas know we still here,1,i want it to be somewhat of a collage .. money jewels cartiers etc .. jus little shit to let niccas know we still here
164,21151,3,0,3,0,1,Shaved pussy ho gets serious anal sex&#160;here! http://t.co/ECvvmwfh88,1,shaved pussy ho gets serious anal sex160here!
165,13259,3,0,0,3,2,"My Hawaiian thought of the day, No Aloha for muzzie pigs, EVER!",0,"my hawaiian thought of the day, no aloha for muzzie pigs, ever!"
166,12308,3,0,3,0,1,Its funny how these hoes will be texting yo phone all day and then 3 days later have a boyfriend &#128514;,1,its funny how these hoes will be texting yo phone all day and then 3 days later have a boyfriend 128514
167,1828,3,0,3,0,1,&#8220;@iank12: @LTomasiello75 @AJDougherty13 me 3&#8221; you don't even lift pussy,1,8220 me 38221 you don't even lift pussy
168,22497,3,1,0,2,2,This dumb Berk drives in circles through town on his bright yellow cycle with music blaring incredibly&#8230; http://t.co/ukothl3MOH,0,this dumb berk drives in circles through town on his bright yellow cycle with music blaring incredibly8230
169,3612,3,0,0,3,2,@Ish_MallyMal @JayJuice22 all trash to me,0,all trash to me
170,11864,3,0,3,0,1,"If she makes a good sandwhich and she give a good blowy, wife dat hoe up. That way you can eat while she eatting",1,"if she makes a good sandwhich and she give a good blowy, wife dat hoe up. that way you can eat while she eatting"
171,629,3,1,2,0,1,"""Your a queer"". &#128530;&#128530;&#128530;&#128530;",1,"""your a queer"". 128530128530128530128530"
172,4920,3,1,0,2,2,@SteveWorks4You you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......,0,you havent evolved as a human being. typical meathead redneck. i pity you. you dont know what freedom is about......
173,22507,3,0,0,3,2,This fuzzy wuzzy kitten wants to know how a raven is like a writing desk. Find out why here &#8594; http://t.co/GI9On86iGV http://t.co/HlKDTSgKwU,0,this fuzzy wuzzy kitten wants to know how a raven is like a writing desk. find out why here 8594
174,20399,3,0,3,0,1,RT @sadiiex_: @Vnxthny I am taking you serious.... Kik me back nigger,1,rt i am taking you serious.... kik me back nigger
175,23722,3,0,0,3,2,"You always buy me colored goldfish when my stash is low, and you are a constant inspiration to me and&#8230; http://t.co/nCPd8uSljf",0,"you always buy me colored goldfish when my stash is low, and you are a constant inspiration to me and8230"
176,2176,3,0,0,3,2,"'Scandal' sex scene airs on ABC right after 'It's the Great Pumpkin, Charlie Brown,' making parents angry http://t.co/vltSpK8U4S",0,"'scandal' sex scene airs on abc right after 'it's the great pumpkin, charlie brown,' making parents angry"
177,6488,3,2,0,1,0,@just_joshin7 fag.,1,fag.
178,5211,3,0,3,0,1,@Twofifs And youre a fucking loudmouth ignorant redneck fuck. You still tryin to suck your own dick? You cant you dumbfuck...its too short.,1,and youre a fucking loudmouth ignorant redneck fuck. you still tryin to suck your own dick? you cant you dumbfuck...its too short.
179,5406,3,0,3,0,1,"@Z_M_G_ &#128514;&#128514;&#128514;&#128514;&#128514; wow. I love how you called yourself a slut, but no really. You wouldn't ever cheat on a girl, bitches are so dumb.",1,"128514128514128514128514128514 wow. i love how you called yourself a slut, but no really. you wouldn't ever cheat on a girl, bitches are so dumb."
180,689,6,0,0,6,2,#BlessJesusAir Matthew 6:26 Look at the birds of the air.. and yet your heavenly Father feeds them.Are you not much more valuable than they?,0,blessjesusair matthew 626 look at the birds of the air.. and yet your heavenly father feeds them.are you not much more valuable than they?
181,20200,3,0,1,2,2,"RT @nobeynobe: ""@Markie__Marc: https://t.co/mXGcCcahSC"" trash",0,"rt "" trash"
182,852,3,0,1,2,2,#foxnews cuts away when a Democrat talks and claim to be fair and balanced. LMAO network full of #teabaggers and liars.,0,foxnews cuts away when a democrat talks and claim to be fair and balanced. lmao network full of teabaggers and liars.
183,5844,3,0,3,0,1,@calumlove1997 might havti give you a visit. This cunt isn't going to have a family when im done.,1,might havti give you a visit. this cunt isn't going to have a family when im done.
184,8931,3,0,0,3,2,Defiantly going to see that new planet of the apes tonight,0,defiantly going to see that new planet of the apes tonight
185,21373,3,0,3,0,1,"So I already don't fuck with dude, but I be nice. And I'm humoring him. but this bitch crossed a line.

""First of motherfucking all...""",1,"so i already don't fuck with dude, but i be nice. and i'm humoring him. but this bitch crossed a line. ""first of motherfucking all..."""
186,16187,3,0,0,3,2,"RT @Jimmy_Santander: ""Deme gallo pinto con carne asadita, madurito..y...una milca, amor""",0,"rt ""deme gallo pinto con carne asadita, madurito..y...una milca, amor"""
187,2398,3,0,0,3,2,@AJ0427 Just watched the Llewyn Davis doc. Warm fuzzies abound &#9786;&#65039;,0,just watched the llewyn davis doc. warm fuzzies abound 978665039
188,4067,3,0,1,2,2,@LoLDyrus It's retarded. Ignore the harlem shake fad and hope it goes away soon.,0,it's retarded. ignore the harlem shake fad and hope it goes away soon.
189,3952,3,0,3,0,1,@King_4_Murphy stop being a pussy.,1,stop being a pussy.
190,9906,3,0,0,3,2,Hand me a brew and I'll chug it,0,hand me a brew and i'll chug it
191,15150,3,0,3,0,1,RT @CreepGawddess: Having a friend that's a hoe but boring is probably depressing.,1,rt having a friend that's a hoe but boring is probably depressing.
192,12191,3,0,1,2,2,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt,0,it be so good to not gotta woyke in da moanin. i da only colored dat woyke cuz colored folk be lazy and lives off da white guilt
193,14388,3,0,3,0,1,RT @6THGRADER: Today seems like as good a day as ever to bang some bitches and go for ice cream.,1,rt today seems like as good a day as ever to bang some bitches and go for ice cream.
194,6067,3,0,0,3,2,@eanahS__ nips,0,nips
195,3587,3,1,2,0,1,"@ImToBlame listen cuntrag whore bitch, shit be expensive as fuck, man. We had to do PR first that one year, this year was the wedding so.",1,"listen cuntrag whore bitch, shit be expensive as fuck, man. we had to do pr first that one year, this year was the wedding so."
196,7286,3,0,3,0,1,"@stevedischiavi Thanks 'Walking Dead' Bro Steve For Mend..USMC ""Come on you son-n-bitches you want to live forever""! DoG",1,"thanks 'walking dead' bro steve for mend..usmc ""come on you son-n-bitches you want to live forever""! dog"
197,15105,3,0,0,3,2,RT @Colinfreeze: ISIS Supporters in America: The Jihadis Next Door http://t.co/aiMV7GiB24 @mlnestel @vocativ http://t.co/ajUAU5YwIv,0,rt isis supporters in america the jihadis next door
198,16562,3,0,1,2,2,RT @LiberalPhenom: Who on GZ's defense team is paying media to trash the prosecution constantly? @ThomasARoberts,0,rt who on gz's defense team is paying media to trash the prosecution constantly?
199,10007,3,0,0,3,2,He said capri-sun and zebra cake&#128514;,0,he said capri-sun and zebra cake128514
200,1684,3,0,3,0,1,"&#8220;@_OneBadCreation: Boyfriends that'll eat yo pussy all day long 

Ur da real mvp &#128557;&#128079;&#8221; http://t.co/6dImZ71MPV",1,8220 boyfriends that'll eat yo pussy all day long ur da real mvp 1285571280798221
201,3248,3,0,1,2,2,"@FemsHaveBallz have u spent significant time in ANY ghetto, or witnessed the years of terrorism committed by police in the Black community?",0,"have u spent significant time in any ghetto, or witnessed the years of terrorism committed by police in the black community?"
202,12075,3,0,3,0,1,Ima knock the pussy out like fight night. &#128074;&#128074;,1,ima knock the pussy out like fight night. 128074128074
203,17532,3,0,0,3,2,RT @RudeBoi_Drew: @PAPER_CHAYSIN condom were invent for that sole purpose,0,rt condom were invent for that sole purpose
204,9193,3,0,0,3,2,Endless but they really trash so none RT @Whoa_Kimbosabe: Men: how many positive(s) and possibles do y'all have on fri thru sun night?,0,endless but they really trash so none rt men how many positives and possibles do y'all have on fri thru sun night?
205,14777,3,0,0,3,2,RT @BoatBuilder_: call me a free bird,0,rt call me a free bird
206,18546,3,0,3,0,1,"RT @YahDontSay: ""@TaeCocky: Periods dont stop nothing but a sentence boo, let me taste that pussy.... I bet u taste like quarters"" http://t&#8230;",1,"rt "" periods dont stop nothing but a sentence boo, let me taste that pussy.... i bet u taste like quarters"""
207,22186,3,0,3,0,1,These bitches fake one min talking about a hoe next min bestfriends with the hoe,1,these bitches fake one min talking about a hoe next min bestfriends with the hoe
208,18303,3,0,3,0,1,RT @TylerCarter4L: Hell yea bitch!!!,1,rt hell yea bitch!!!
209,524,3,0,0,3,2,"""Just follow the yellow brick twitter.""",0,"""just follow the yellow brick twitter."""
210,13792,3,0,0,3,2,"Not ya grandma brownies, wink wink http://t.co/pZPI8RUQ4F",0,"not ya grandma brownies, wink wink"
211,22491,6,0,0,6,2,This car has two registration tags. Both yellow. One for 2014 &amp; one for 2005. Wth http://t.co/mdeD4a2soY,0,this car has two registration tags. both yellow. one for 2014 amp one for 2005. wth
212,19619,3,1,2,0,1,"RT @iROiB: When she comes through with the nudes, but they trash, but she got big titties http://t.co/1weYPG8rEr",1,"rt when she comes through with the nudes, but they trash, but she got big titties"
213,4871,3,0,3,0,1,"@SoopDevilles You DID. You crushed his ""I got me an EXOTIC bitch!"" dreams.",1,"you did. you crushed his ""i got me an exotic bitch!"" dreams."
214,6682,3,1,2,0,1,@kincade00 nigga Madison playing some bitch ass white boys that's going to Harvard on law scholarship play crazy,1,nigga madison playing some bitch ass white boys that's going to harvard on law scholarship play crazy
215,20442,3,0,3,0,1,RT @shananigans__: 50 shades of shut your bitch ass up,1,rt 50 shades of shut your bitch ass up
216,16083,3,0,1,2,2,RT @JOscarJr: @paullemat Happy Birthday! Take a spin in that yellow coupe... #shutemdown http://t.co/xGy7gIGOn8,0,rt happy birthday! take a spin in that yellow coupe... shutemdown
217,12255,3,0,0,3,2,"It's just not the same, #LittleDebbie #Cloud #Cake are not #Twinkies! http://t.co/OOILML6M",0,"it's just not the same, littledebbie cloud cake are not twinkies!"
218,3610,3,0,0,3,2,"@IntentionalTalk Half jar of marmalade, shaved monkey, saran wrap, mini horse. Give your best scene. #askkevin",0,"half jar of marmalade, shaved monkey, saran wrap, mini horse. give your best scene. askkevin"
219,14653,3,0,0,3,2,RT @Baseball_Photos: A 17 year old girl once struck out Babe Ruth and Lou Gehrig back to back and was banned from baseball for it #Yankees &#8230;,0,rt a 17 year old girl once struck out babe ruth and lou gehrig back to back and was banned from baseball for it yankees 8230
220,16660,3,0,1,2,2,RT @LowkeyGado: PND vocals so trash lmao,0,rt pnd vocals so trash lmao
221,21557,3,0,0,3,2,Sooo my first aid/cpr certification came in handy tonight. Glad I didn't lose my monkey @Bekkalina13,0,sooo my first aidcpr certification came in handy tonight. glad i didn't lose my monkey
222,15993,3,0,3,0,1,RT @ImNeverChillin: You bitches are so inconsiderate smh http://t.co/EInVs4YqpF,1,rt you bitches are so inconsiderate smh
223,2523,3,2,1,0,0,@Arbogucci guys not supposed to get their ass sucked queer,1,guys not supposed to get their ass sucked queer
224,25135,3,0,3,0,1,"u know u watch too much gay porn when u refer to boy butts as ""man ass"" or ""boy pussy"" bc me in my head 24/7",1,"u know u watch too much gay porn when u refer to boy butts as ""man ass"" or ""boy pussy"" bc me in my head 247"
225,5700,3,0,0,3,2,@ashley_smith20 colored contacts,0,colored contacts
226,24156,3,1,2,0,1,bitches be hating &#128514;&#128557;,1,bitches be hating 128514128557
227,20265,3,0,1,2,2,RT @paul_lander: Charlie Sheen is engaged to a porn star. I can't be the only one thinking she can do a lot better.,0,rt charlie sheen is engaged to a porn star. i can't be the only one thinking she can do a lot better.
228,4200,3,1,2,0,1,@MergardOlivia &#128539;&#128539;&#128539; yaaaas bitch,1,128539128539128539 yaaaas bitch
229,4989,3,2,1,0,0,@Tanner_Harris_ I've been knowing fag,1,i've been knowing fag
230,13346,6,0,6,0,1,My dogs man I remember ok girl text my phone on they bs squads was ready deep thenna bitch ready to go,1,my dogs man i remember ok girl text my phone on they bs squads was ready deep thenna bitch ready to go
231,2055,6,1,5,0,1,"' And you know that I believe it , cause her pussy to mee... &#1041185;&#1041240; And she don't fuck with many niggahs , she don't fuck with any niggahs &#1041219; .",1,"' and you know that i believe it , cause her pussy to mee... 10411851041240 and she don't fuck with many niggahs , she don't fuck with any niggahs 1041219 ."
232,8483,3,0,3,0,1,But no one calls him a pussy for his injuries,1,but no one calls him a pussy for his injuries
233,22891,3,0,3,0,1,Verizon customer service is trash as fuck. I've been in the store haven't been greeted or nothing.,1,verizon customer service is trash as fuck. i've been in the store haven't been greeted or nothing.
234,24176,3,0,1,2,2,blue-sapphire-earrings 18k-yellow-gold-clip-on-diamond Alexandra Earrings in Emerald Crystal on Emma http://t.co/5j3lRXgrcn,0,blue-sapphire-earrings 18k-yellow-gold-clip-on-diamond alexandra earrings in emerald crystal on emma
235,5444,3,0,3,0,1,@_BeautifulKeezy yess bitch. Messyyy,1,yess bitch. messyyy
236,20746,4,0,1,3,2,RT @walshnyc: Which World Cup Teams Are Jihadis Rooting For? http://t.co/ecU754zHKk @versharma @vocativ http://t.co/8z0B7ocMqP,0,rt which world cup teams are jihadis rooting for?
237,498,3,0,3,0,1,"""I will fuck u where u stand"". ""U dizzy bitch"". Two unique &amp; separate phrases I overheard a relative saying when I was younger.",1,"""i will fuck u where u stand"". ""u dizzy bitch"". two unique amp separate phrases i overheard a relative saying when i was younger."
238,15709,3,0,0,3,2,RT @GianneNichole: trassshhh RT @Willie_OBeamen: Them 13's that come out this weekend so trash!,0,rt trassshhh rt them 13's that come out this weekend so trash!
239,11348,3,0,0,3,2,I was told never fold &amp; never sell my sole,0,i was told never fold amp never sell my sole
240,1720,6,0,6,0,1,&#8220;@_tellmeboutLOVE: Gave that bitch a bib since she wanna act messy&#8221;,1,8220 gave that bitch a bib since she wanna act messy8221
241,5861,3,0,0,3,2,@caycifish What is that monkey doing to those poor bottles?,0,what is that monkey doing to those poor bottles?
242,1053,3,0,3,0,1,&#128553;&#128514; RT @willieBEAMINN: @_VinChi3 bitches they get bat or sumn *ak voice*,1,128553128514 rt bitches they get bat or sumn ak voice
